time,open,high,low,close,EMA,EMA,EMA,EMA
1517011200,11086.88,11494.08,10850,11319,12801.36185353008,11853.24967718256,11411.394166271848,11202.071251334522
1517097600,11319,11697.24,11234.38,11536,12748.420358761148,11776.92829472791,11390.862129322548,11241.047500889681
1517184000,11536,11570,10840,11123.01,12705.119631662536,11742.509966909636,11423.114989473093,11339.365000593121
1517270400,11123.01,11150,9711.11,9995,12648.615716246017,11654.009971636831,11356.424991812406,11267.246667062082
1517356800,9995,10299.95,9601.02,10099.99,12553.843726380088,11417.008547117284,11053.886104742982,10843.164444708054
1517443200,10099.99,10166.25,8400,9014.23,12466.206093295084,11228.863040386244,10841.909192577874,10595.439629805369
1517529600,9014.22,9090.08,7540,8787.52,12342.920875677402,10912.48546318821,10435.75603867168,10068.366419870246
1517616000,8787.52,9499,8115.48,9240,12215.942272974638,10608.918968447037,10069.481363411307,9641.417613246831
1517702400,9227.8,9350,7859,8167.91,12109.222906082687,10411.616258668888,9882.441060431016,9503.545075497887
1517788800,8167.9,8349.16,6425.75,6905.19,11968.46137372259,10091.085364573333,9501.43193589079,9058.330050331924
1517875200,6905.2,7948.89,5873,7688.46,11787.630610375354,9635.95888392,8924.491505692837,8340.620033554616
1517961600,7688.47,8650,7212.82,7575.75,11641.232017147662,9357.746186217144,8649.820059983318,8123.236689036411
1518048000,7575.76,8625,7550,8218.1,11496.036587963818,9103.176731043266,8411.140046653692,7940.744459357607
1518134400,8218.07,8700,7750,8671.01,11378.966352679396,8976.7329123228,8368.235591841762,8033.1863062384045
1518220800,8671,9090,8155,8547.49,11282.253268655131,8933.05678199097,8435.516571432481,8245.790870825604
1518307200,8547.48,8547.49,7851,8072.99,11184.582794774591,8877.97438456369,8460.397333336374,8346.353913883735
1518393600,8073,8950,8072.99,8872.28,11073.454837818355,8762.978043911733,8374.309037039402,8255.235942589157
1518480000,8872.27,8925,8393.1,8520.01,10994.841093610557,8778.59118049577,8484.967028808423,8460.913961726104
1518566400,8520.01,9482.5,8520,9472.98,10906.454268838752,8741.651011853517,8492.754355739886,8480.612641150736
1518652800,9472.98,10249.81,9342.46,10031.23,10855.258759237367,8846.12658158873,8710.582276686579,8811.401760767158
1518739200,10031.23,10307.68,9729.58,10167.49,10825.829160693176,9015.427069933196,9004.059548534005,9218.011173844772
1518825600,10167.49,11149,10057,11121.5,10802.317047811277,9180.007488514168,9262.599648859781,9534.504115896514
1518912000,11121.5,11299.1,10159,10380.04,10813.716438960873,9457.363561583572,9675.688615779829,10063.502743931009
1518998400,10380.03,11274.11,10297.39,11140,10798.227637569413,9589.173052785918,9832.20892338431,10169.01182928734
1519084800,11140,11775,11000,11235.57,10810.433793370505,9810.719759530786,10122.829162632243,10492.674552858227
1519171200,11235.57,11279.99,10250,10454.27,10825.617229321559,10014.269793883532,10370.104904269521,10740.306368572152
1519257600,10453.83,10900,9715.27,9830,10812.339113988646,10077.064109043027,10388.710481098517,10644.814245714768
1519344000,9830,10390.77,9576.43,10144.99,10777.255574203338,10041.769236322594,10264.552596409958,10373.209497143178
1519430400,10144.99,10494.14,9372.72,9688.62,10754.674660838933,10056.515059705082,10237.983130541079,10297.136331428785
1519516800,9688.61,9850,9324.75,9597.99,10716.600922951828,10003.957194032928,10115.900212643062,10094.294220952523
1519603200,9600,10447.74,9404,10300,10676.72231856069,9946.249023456796,10001.255720944604,9929.529480635016
1519689600,10300,10845.07,10133.33,10566.57,10663.267950040667,9996.784877248681,10067.64333851247,10053.019653756677
1519776000,10556.3,11044,10263,10307.27,10659.447666110642,10076.715609070297,10176.23370773192,10220.779769171118
1519862400,10307.26,11075,10213.99,10895.92,10646.869535178119,10109.650522060256,10205.350661569271,10249.606512780745
1519948800,10895.93,11149,10765,11000,10655.7645517789,10221.976161765933,10358.8127367761,10465.047675187163
1520035200,11000.01,11494.57,11000,11432.5,10668.059032072511,10333.123852942228,10501.301017492522,10643.368450124775
1520121600,11432.51,11487,11041,11469.9,10695.360852355636,10490.179016807624,10708.23634693863,10906.415633416516
1520208000,11469.9,11645.74,11339,11377.54,10723.022964771506,10630.139157263678,10877.494936507823,11094.24375561101
1520294400,11371.5,11395.63,10565.85,10700,10746.182858886808,10736.047849083154,10987.273839506084,11186.662503740674
1520380800,10700,10894,9400,9920,10744.533471069422,10730.898156356989,10923.435208504732,11024.44166916045
1520467200,9925,10098,9050,9304.9,10715.26441853123,10615.76984830599,10701.560717725903,10657.961112773633
1520553600,9304.9,9410,8370,9255,10664.894260726542,10428.50272711942,10391.191669342368,10206.940741849088
1520640000,9255,9518.77,8720.08,8795.44,10614.540894272022,10260.859480388073,10138.70463171073,9889.627161232725
1520726400,8795.45,9760,8516,9533.88,10549.573362333736,10051.515268904062,9840.20360244168,9524.901440821817
1520812800,9533.88,9890,8782.69,9120,10513.298599393245,9977.567373346339,9772.131690787972,9527.89429388121
1520899200,9120,9472.88,8855,9145.41,10463.537935129201,9855.057748582576,9627.213537279533,9391.929529254141
1520985600,9145.42,9340,7931,8207.03,10416.462294588873,9753.680927356494,9520.14830677297,9309.759686169427
1521072000,8207.02,8400,7666,8259.99,10337.5536412107,9532.729366305566,9228.342016378976,8942.179790779619
1521158400,8260,8600,7911,8275,10263.355296881746,9350.910885404772,9013.154901628093,8714.786527186412
1521244800,8274.09,8349.82,7751,7865.02,10192.310107707397,9197.079330346947,8848.918256821851,8567.887684790941
1521331200,7857.59,8302.73,7310,8192,10108.927246717847,9005.723711725956,8628.623088639217,8331.121789860628
1521417600,8192,8757.5,8108.31,8589,10040.465559335067,8889.477467193676,8531.59573560828,8284.747859907086
1521504000,8589,9046.26,8316.15,8900,9988.62750364453,8846.552114737437,8544.35223880644,8386.165239938056
1521590400,8900,9174,8745,8891.81,9949.74794994294,8854.187526917804,8623.385074627231,8557.443493292038
1521676800,8891.81,9073.93,8467.27,8715.09,9911.964451730692,8859.562165929547,8683.035058043402,8668.898995528025
1521763200,8715.09,8927.81,8280.04,8927.1,9869.218935597453,8838.923285082468,8690.158378478201,8684.295997018684
1521849600,8927.8,8999,8508,8531.34,9835.596830754686,8851.619958642115,8742.967627705268,8765.463998012456
1521936000,8531.96,8670,8359.45,8452.96,9789.038372513447,8805.954250264671,8696.077043770763,8687.629332008304
1522022400,8453,8498,7854,8145,9741.322716352253,8755.532214512576,8642.059922932816,8609.419554672202
1522108800,8144.99,8219.99,7757,7793.61,9684.310833625386,8668.311898153635,8531.599940058857,8454.609703114802
1522195200,7793.61,8088,7727.76,7942.72,9616.78580385305,8543.354484131687,8367.602175601332,8234.2764687432
1522281600,7942.73,7957,6905,7079.99,9556.998096572584,8457.550986398588,8273.186136578814,8137.094312495467
1522368000,7080,7275.35,6600,6848.01,9468.533878837849,8260.757988341647,8008.033661783522,7784.729541663645
1522454400,6848.01,7200,6780,6928.5,9374.943740307925,8058.936847149984,7750.250625831628,7472.48969444243
1522540800,6928.5,7044.46,6450,6816.01,9287.570749582641,7897.4458689857,7567.6393756468215,7291.159796294954
1522627200,6816.01,7100,6777.28,7045.01,9199.300722811833,7742.955030559172,7400.610625503084,7132.7765308633025
1522713600,7045.01,7520,7016.8,7424.9,9122.361768425697,7643.248597622148,7321.588264280176,7103.521020575535
1522800000,7424.91,7424.91,6708.46,6791.68,9061.738490981923,7612.0573693904125,7344.548649995692,7210.65068038369
1522886400,6791.68,6933.11,6568.64,6785.85,8980.664973446854,7494.860602334639,7221.68894999665,7070.9937869224605
1522972800,6785.86,6847,6518.88,6619.01,8902.279081538038,7393.57480200112,7124.838072219617,6975.94919128164
1523059200,6619.01,7064.64,6605.08,6894.01,8820.733757197393,7282.922687429531,7012.431833948591,6856.969460854427
1523145600,6894.01,7099.99,6880,7020.01,8751.922194440343,7227.3637320824555,6986.115870848904,6869.316307236285
1523232000,7020.01,7169.53,6617,6771.13,8690.068187496045,7197.741770356391,6993.647899549147,6919.547538157523
1523318400,6771.14,6893.29,6661.19,6824.99,8621.535037942615,7136.798660305478,6944.201699649337,6870.078358771682
1523404800,6825,6974,6806.01,6942.99,8557.373072301807,7092.255994547552,6917.712433060595,6855.052239181122
1523491200,6943,8050,6767.77,7916,8499.716891148171,7070.933709612188,6923.331892380463,6884.368159454081
1523577600,7915.99,8220,7760,7893.19,8478.869502178593,7191.6560368104465,7143.922582962582,7228.2421063027205
1523664000,7893.19,8150,7830,8003.11,8457.952377100786,7291.875174408954,7310.426453415342,7449.891404201813
1523750400,8003.12,8392.56,8003.11,8355.25,8441.7083636329,7393.481578064818,7464.358352656377,7634.300936134542
1523836800,8355.24,8398.98,7905.99,8048.93,8438.620207788868,7530.875638341272,7662.332052066071,7874.613957423028
1523923200,8048.92,8162.5,7822,7892.1,8424.70234322498,7604.88197572109,7748.240484940277,7932.715971615352
1524009600,7892.11,8243.99,7879.8,8152.05,8405.681188109802,7645.914550618078,7780.211488286883,7919.1806477435675
1524096000,8152.05,8300,8101.47,8274,8396.622931391596,7718.219614815495,7862.842268667576,7996.803765162378
1524182400,8274,8932.57,8216.21,8866.27,8392.243540984753,7797.616812698996,7954.210653408115,8089.202510108252
1524268800,8866.27,9038.87,8610.7,8915.42,8409.173057378155,7950.2815537419965,8156.890508206312,8348.225006738834
1524355200,8915.42,9015,8754.01,8795.01,8427.253305328935,8088.158474635997,8325.452617493798,8537.290004492555
1524441600,8795,8991,8775.1,8931.3,8440.387115852902,8189.135835402283,8429.796480272955,8623.19333632837
1524528000,8931.31,9728.56,8930,9645.1,8457.920076001012,8295.1607160591,8541.243929101187,8725.898890885579
1524614400,9645,9763.49,8602.43,8865.98,8500.315787572405,8487.994899479228,8786.52305596759,9032.265927257053
1524700800,8865.98,9318,8660,9272.12,8513.375223730533,8541.992770982195,8804.180154641459,8976.837284838035
1524787200,9272.12,9369,8910,8922.55,8540.473251454441,8646.296660841881,8908.166786943357,9075.26485655869
1524873600,8922.56,9447,8863.42,9329.99,8554.11920675964,8685.762852150183,8911.365278733721,9024.363237705793
1524960000,9329.99,9512.5,9179.99,9389.01,8581.828877946797,8777.795301843014,9004.392994570671,9126.238825137196
1525046400,9389.01,9447,9110.88,9243.83,8610.656775162983,8865.111687294013,9089.863440221634,9213.829216758131
1525132800,9243.83,9245.37,8831.21,9072.29,8633.270104621448,8919.214303394869,9124.078231283493,9223.829477838754
1525219200,9072.29,9251.05,8990,9190.48,8648.949386599254,8941.082260052744,9112.569735442718,9173.31631855917
1525305600,9190.47,9800,9131,9725.74,8668.289408506424,8976.70908004521,9129.880905344336,9179.034212372779
1525392000,9725.74,9745,9451.5,9685,8706.055501059765,9083.713497181609,9262.294037490039,9361.269474915185
1525478400,9685,9948.12,9660.28,9800,8741.017804593344,9169.611569012808,9356.228695825586,9469.179649943457
1525564800,9799.99,9880,9390,9600,8778.838240143583,9259.665630582407,9454.842318975456,9579.449766628972
1525651200,9600,9619.55,9162.85,9356.25,8808.165445852741,9308.284826213492,9487.099581425355,9586.299844419314
1525737600,9356.25,9463.13,9050,9177.81,8827.739894215143,9315.136993897278,9458.021896664164,9509.61656294621
1525824000,9177.81,9370,8960,9300.08,8840.242397993174,9295.518851911953,9395.75258629435,9399.014375297473
1525910400,9300.08,9386.32,9001.01,9010.51,8856.665169493417,9296.17044449596,9374.492011562272,9366.036250198315
1525996800,9010.51,9010.51,8351,8403.33,8862.159627725796,9255.361809567965,9293.607120103989,9247.52750013221
1526083200,8403.33,8658.57,8223.43,8475,8845.772855307017,9133.642979629683,9095.76776008088,8966.128333421473
1526169600,8474.31,8774.32,8345,8686.1,8832.506324760338,9039.4525539683,8957.666035618462,8802.188888947649
1526256000,8686.1,8880.01,8289.79,8670,8827.277527447468,8988.973617687114,8897.318027703248,8763.492592631766
1526342400,8670,8847,8420.45,8477.46,8821.660472895772,8943.405958017525,8846.80291043586,8732.328395087845
1526428800,8477.47,8500,8103.33,8344.01,8809.367956006638,8876.843678300736,8764.728930339,8647.37559672523
1526515200,8344.01,8483.48,8001,8059,8792.748029006401,8800.724581400631,8671.235834708112,8546.253731150153
1526601600,8059,8280,7927.21,8238.51,8766.542742256173,8694.763926914826,8535.183426995198,8383.835820766768
1526688000,8238.51,8390,8152.54,8235.6,8747.68443003274,8629.584794498422,8469.255998774042,8335.39388051118
1526774400,8235.6,8600,8172,8516.86,8729.395700388714,8573.301252427218,8417.332443490923,8302.12925367412
1526860800,8516.86,8584.39,8309.23,8393.44,8721.805139660546,8565.238216366188,8439.449678270717,8373.70616911608
1526947200,8393.43,8400,7950,7987.7,8710.07745610124,8540.694185456732,8429.223083099447,8380.28077941072
1527033600,7987.7,8030.06,7433.19,7505,8684.278261240483,8461.69501610577,8331.106842410682,8249.420519607145
1527120000,7505.01,7734.99,7269,7584.15,8642.161537624752,8325.02572809066,8147.529766319419,8001.283679738097
1527206400,7584.15,7661.85,7326.94,7459.11,8604.375411281011,8219.186338363423,8022.334262692882,7862.239119825398
1527292800,7459.11,7640.46,7287.23,7337.95,8563.473075163833,8110.604004311505,7897.173315427796,7727.862746550265
1527379200,7337.94,7392.7,7229.01,7346.64,8519.704036765124,8000.223432267005,7772.89924533273,7597.888497700176
1527465600,7346.64,7444.8,7087,7107.94,8477.808892594941,7906.854370514576,7678.174968592123,7514.138998466784
1527552000,7107.94,7524.99,7058,7460,8428.885003573694,7792.72374615535,7551.456086682762,7378.739332311189
1527638400,7460,7557.78,7272.71,7380.01,8394.281967731777,7745.191782418872,7531.132511864371,7405.826221540793
1527724800,7380,7609.99,7340,7485,8358.057611741357,7693.021527787605,7497.547509227844,7397.217481027195
1527811200,7485,7599.99,7351.01,7514.32,8326.876982750593,7663.30416667509,7494.759173843879,7426.478320684797
1527897600,7514.32,7697.09,7440,7636.42,8297.8570905095,7642.020714292934,7499.1060241007945,7455.758880456531
1527984000,7636.41,7777,7583.24,7706.37,8274.23398013416,7641.219183679657,7529.618018745063,7515.975920304354
1528070400,7706.37,7747.57,7447.61,7487.37,8253.953123700798,7650.526443153992,7568.8962368017155,7579.440613536236
1528156800,7487.37,7677.5,7355,7612.51,8226.575154997197,7627.218379846278,7550.779295290223,7548.750409024157
1528243200,7612.51,7691,7484,7655,8204.64425660444,7625.117182725381,7564.4972296701735,7570.003606016105
1528329600,7655,7747,7635,7684.93,8185.014104582853,7629.386156621756,7584.608956410135,7598.3357373440695
1528416000,7684.93,7690,7536.58,7618.8,8167.153957990608,7637.320991390076,7606.902521652327,7627.200491562713
1528502400,7616,7680,7468,7496.4,8147.469888062373,7634.275135477208,7608.924183507365,7623.466994375142
1528588800,7496.41,7496.41,6652,6770.31,8124.217749203002,7614.580116123321,7583.92103161684,7581.1146629167615
1528675200,6770.31,6913.83,6666.66,6881,8075.863901017181,7493.9700995342755,7403.118580146432,7310.846441944508
1528761600,6881,6885.84,6450,6544.99,8033.190190266568,7406.40294245795,7287.09222900278,7167.564294629672
1528848000,6549.47,6618.95,6135,6302.32,7980.200183471333,7283.983950678243,7123.176178113274,6961.532863086448
1528934400,6302.32,6750,6269,6638.49,7920.275891204499,7143.746243438493,6940.763694088102,6741.795242057632
1529020800,6638.49,6660,6370,6391.22,7874.497823661482,7071.566780090137,6873.591762068524,6707.360161371755
1529107200,6385.7,6549.99,6330,6484.29,7821.326472816429,6973.585811505832,6765.171370497741,6600.14010758117
1529193600,6484.3,6570.01,6428.14,6447.16,7773.575527358699,6903.6878384335705,6702.755510387132,6561.526738387447
1529280000,6447.15,6807.64,6385,6709.02,7726.203187095888,6838.468147228775,6645.954285856658,6523.401158924965
1529366400,6709.19,6829.06,6670.01,6736.41,7689.881287556749,6819.999840481807,6660.006666777401,6585.330772616643
1529452800,6736.41,6817,6557.66,6756.1,7655.82874157258,6808.058434698692,6676.985185271312,6635.690515077762
1529539200,6759.54,6787,6682.3,6719.01,7623.818429373559,6801.127229741735,6695.330699655465,6676.973676718508
1529625600,6719.01,6725,5921.21,6059.82,7591.503842610218,6789.396196921488,6700.592766398695,6690.985784479005
1529712000,6059.82,6250,6040.01,6178.29,7536.800848231282,6685.171025932704,6558.198818310096,6480.59718965267
1529798400,6178.29,6255.8,5777,6149.99,7488.282603651593,6612.75945079946,6473.774636463408,6379.8281264351135
